date,price,symbol
2020-04-09,11483,BVFED
2020-04-16,11968,BVFED
2020-04-23,11817,BVFED
2020-04-30,11864,BVFED
2020-05-07,11981,BVFED
2020-05-14,12830,BVFED
2020-05-21,13152,BVFED
2020-05-28,13164,BVFED
2020-06-04,13533,BVFED
2020-06-11,13728,BVFED
2020-06-18,13095,BVFED
2020-06-25,13166,BVFED
2020-07-02,12952,BVFED
2020-07-09,13265,BVFED
2020-07-16,13444,BVFED
2020-07-23,13267,BVFED
2020-07-30,12387,BVFED
2020-08-06,13014,BVFED
2020-08-13,13147,BVFED
2020-08-20,13175,BVFED
2020-08-27,13482,BVFED
2020-09-03,13719,BVFED
2020-09-10,13668,BVFED
2020-09-17,13803,BVFED
2020-09-24,14057,BVFED
2020-10-01,14068,BVFED
2020-10-08,14218,BVFED
2020-10-15,14439,BVFED
2020-10-22,14595,BVFED
2020-10-29,14408,BVFED
2020-11-05,14591,BVFED
2020-11-12,14712,BVFED
2020-11-19,14949,BVFED
2020-11-26,15196,BVFED
2020-12-03,15409,BVFED
2020-12-10,15682,BVFED
2020-12-17,15971,BVFED
2020-12-24,16169,BVFED
2020-12-31,16327,BVFED
2021-01-07,16951,BVFED
2021-01-14,17521,BVFED
2021-01-21,16975,BVFED
2021-01-28,16612,BVFED
2021-02-04,17163,BVFED
2021-02-11,17299,BVFED
2021-02-18,17855,BVFED
2021-02-25,17760,BVFED
2021-03-04,18106,BVFED
2021-03-11,17825,BVFED
2021-03-18,18086,BVFED
2021-03-25,17735,BVFED
2021-04-08,18854,BVFED
2021-04-15,19255,BVFED
2021-04-22,19512,BVFED
2021-04-29,19282,BVFED
2021-05-06,19936,BVFED
2021-05-13,20344,BVFED
2021-05-20,20590,BVFED
2021-05-27,21300,BVFED
2021-06-03,21813,BVFED
2021-06-10,21463,BVFED
2021-06-17,21542,BVFED
2021-06-24,21868,BVFED
2021-07-01,22288,BVFED
2021-07-08,22365,BVFED
2021-07-15,20668,BVFED
2021-07-22,20648,BVFED
2021-07-29,20864,BVFED
2021-08-05,21722,BVFED
2021-08-12,21945,BVFED
2021-08-19,22132,BVFED
2021-08-26,21118,BVFED
2021-09-02,21270,BVFED
2021-09-09,21442,BVFED
2021-09-16,21416,BVFED
