date,price,symbol
2016-09-27,13181,DCBC
2016-09-28,13211,DCBC
2016-09-29,13226,DCBC
2016-09-30,13150,DCBC
2016-10-02,13149,DCBC
2016-10-03,13121,DCBC
2016-10-04,13081,DCBC
2016-10-05,13084,DCBC
2016-10-06,13093,DCBC
2016-10-09,12999,DCBC
2016-10-10,12834,DCBC
2016-10-11,12941,DCBC
2016-10-12,12931,DCBC
2016-10-13,12985,DCBC
2016-10-16,12989,DCBC
2016-10-17,12890,DCBC
2016-10-18,12937,DCBC
2016-10-19,12986,DCBC
2016-10-20,12974,DCBC
2016-10-23,12935,DCBC
2016-10-24,12782,DCBC
2016-10-25,12716,DCBC
2016-10-26,12713,DCBC
2016-10-27,12748,DCBC
2016-10-30,12799,DCBC
2016-10-31,12721,DCBC
2016-11-01,12733,DCBC
2016-11-02,12652,DCBC
2016-11-03,12631,DCBC
2016-11-06,12634,DCBC
2016-11-07,12705,DCBC
2016-11-08,12734,DCBC
2016-11-09,12683,DCBC
2016-11-10,12755,DCBC
2016-11-13,12753,DCBC
2016-11-14,12658,DCBC
2016-11-15,12638,DCBC
2016-11-16,12633,DCBC
2016-11-17,12642,DCBC
2016-11-20,12602,DCBC
2016-11-21,12618,DCBC
2016-11-22,12705,DCBC
2016-11-23,12673,DCBC
2016-11-24,12659,DCBC
2016-11-27,12714,DCBC
2016-11-28,12566,DCBC
2016-11-29,12562,DCBC
2016-11-30,12691,DCBC
2016-12-01,12690,DCBC
2016-12-04,12672,DCBC
2016-12-05,12531,DCBC
2016-12-06,12394,DCBC
2016-12-07,12344,DCBC
2016-12-08,12422,DCBC
2016-12-11,12472,DCBC
2016-12-12,12332,DCBC
2016-12-13,12267,DCBC
2016-12-14,12357,DCBC
2016-12-15,12290,DCBC
2016-12-18,12340,DCBC
2016-12-19,12325,DCBC
2016-12-20,12282,DCBC
2016-12-21,12326,DCBC
2016-12-22,12270,DCBC
2016-12-25,12285,DCBC
2016-12-26,12347,DCBC
2016-12-27,12385,DCBC
2016-12-28,12425,DCBC
2016-12-29,12436,DCBC
2017-01-02,12524,DCBC
2017-01-03,12627,DCBC
2017-01-04,12676,DCBC
2017-01-05,12674,DCBC
2017-01-08,12701,DCBC
2017-01-09,12763,DCBC
2017-01-10,12787,DCBC
2017-01-11,12870,DCBC
2017-01-12,12840,DCBC
2017-01-15,12796,DCBC
2017-01-16,12686,DCBC
2017-01-17,12734,DCBC
2017-01-18,12711,DCBC
2017-01-19,12708,DCBC
2017-01-22,12764,DCBC
2017-01-23,12760,DCBC
2017-01-24,12776,DCBC
2017-02-01,12879,DCBC
2017-02-02,13002,DCBC
2017-02-05,12953,DCBC
2017-02-06,12976,DCBC
2017-02-07,13019,DCBC
2017-02-08,13010,DCBC
2017-02-09,13020,DCBC
2017-02-12,13029,DCBC
2017-02-13,13106,DCBC
2017-02-14,13135,DCBC
2017-02-15,13143,DCBC
2017-02-16,13133,DCBC
2017-02-19,13072,DCBC
2017-02-20,13070,DCBC
2017-02-21,13152,DCBC
2017-02-22,13151,DCBC
2017-02-23,13165,DCBC
2017-02-26,13136,DCBC
2017-02-27,13229,DCBC
2017-02-28,13148,DCBC
2017-03-01,13169,DCBC
2017-03-02,13182,DCBC
2017-03-05,13226,DCBC
2017-03-06,13239,DCBC
2017-03-07,13294,DCBC
2017-03-08,13354,DCBC
