date,price,symbol
2019-03-19,14827,VEOF
2019-03-21,14665,VEOF
2019-03-26,14183,VEOF
2019-03-28,14296,VEOF
2019-04-02,14475,VEOF
2019-04-04,14469,VEOF
2019-04-09,14668,VEOF
2019-04-11,14428,VEOF
2019-04-16,14455,VEOF
2019-04-18,14324,VEOF
2019-04-23,14216,VEOF
2019-04-25,14371,VEOF
2019-04-30,14447,VEOF
2019-05-02,14447,VEOF
2019-05-07,14171,VEOF
2019-05-09,14071,VEOF
2019-05-14,14132,VEOF
2019-05-16,14354,VEOF
2019-05-21,14482,VEOF
2019-05-23,14440,VEOF
2019-05-28,14356,VEOF
2019-05-30,14292,VEOF
2019-06-04,13963,VEOF
2019-06-06,14019,VEOF
2019-06-11,14180,VEOF
2019-06-13,14070,VEOF
2019-06-18,13960,VEOF
2019-06-20,14021,VEOF
2019-06-25,14208,VEOF
2019-06-27,14147,VEOF
2019-07-02,14297,VEOF
2019-07-04,14244,VEOF
2019-07-09,14294,VEOF
2019-07-11,14412,VEOF
2019-07-16,14478,VEOF
2019-07-18,14600,VEOF
2019-07-23,14664,VEOF
2019-07-25,14737,VEOF
2019-07-30,14799,VEOF
2019-08-01,14730,VEOF
2019-08-06,14602,VEOF
2019-08-08,14567,VEOF
2019-08-13,14751,VEOF
2019-08-15,14731,VEOF
2019-08-22,15022,VEOF
2019-08-27,14843,VEOF
2019-08-29,14786,VEOF
2019-09-03,14882,VEOF
2019-09-13,14749,VEOF
2019-09-17,15184,VEOF
2019-09-19,15223,VEOF
2019-09-24,15165,VEOF
2019-09-26,15242,VEOF
2019-09-30,15409,VEOF
2019-10-03,15365,VEOF
2019-10-08,15137,VEOF
2019-10-10,15269,VEOF
2019-10-15,15380,VEOF
2019-10-17,15403,VEOF
2019-10-22,15217,VEOF
2019-10-24,15253,VEOF
2019-10-29,15396,VEOF
2019-10-30,15418,VEOF
2019-10-31,15369,VEOF
2019-11-05,15698,VEOF
2019-11-07,15746,VEOF
2019-11-12,15694,VEOF
2019-11-14,15599,VEOF
2019-11-19,15382,VEOF
2019-11-21,15378,VEOF
2019-11-26,14932,VEOF
2019-11-28,14963,VEOF
2019-12-03,14612,VEOF
2019-12-05,14738,VEOF
2019-12-10,14689,VEOF
2019-12-12,14722,VEOF
2019-12-17,14643,VEOF
2019-12-19,14437,VEOF
2019-12-24,14553,VEOF
2019-12-26,14594,VEOF
2019-12-31,14701,VEOF
2020-01-02,14625,VEOF
2020-01-07,14528,VEOF
2020-01-09,14381,VEOF
2020-01-14,14637,VEOF
2020-01-16,14661,VEOF
2020-01-21,14865,VEOF
2020-01-30,15044,VEOF
2020-02-04,14064,VEOF
2020-02-06,14030,VEOF
2020-02-11,14146,VEOF
2020-02-13,14354,VEOF
2020-02-18,14390,VEOF
2020-02-20,14424,VEOF
2020-02-25,13932,VEOF
2020-02-27,13973,VEOF
2020-03-03,13933,VEOF
2020-03-05,13983,VEOF
2020-03-10,13094,VEOF
2020-03-12,12762,VEOF
2020-03-17,11687,VEOF
2020-03-19,11771,VEOF
2020-03-24,10643,VEOF
2020-03-27,11021,VEOF
2020-03-31,10280,VEOF
2020-04-07,11256,VEOF
2020-04-09,11407,VEOF
2020-04-14,11568,VEOF
2020-04-21,12029,VEOF
2020-04-23,11766,VEOF
2020-04-28,11809,VEOF
2020-05-05,11731,VEOF
2020-05-07,11960,VEOF
2020-05-12,12517,VEOF
2020-05-14,12705,VEOF
2020-05-19,12724,VEOF
2020-05-21,12916,VEOF
2020-05-26,12994,VEOF
2020-05-28,12932,VEOF
2020-06-02,13257,VEOF
2020-06-04,13295,VEOF
2020-06-09,13557,VEOF
2020-06-11,13552,VEOF
2020-06-16,12713,VEOF
2020-06-18,13022,VEOF
2020-06-23,13226,VEOF
2020-06-25,13114,VEOF
2020-06-30,12760,VEOF
2020-07-02,12957,VEOF
2020-07-07,13143,VEOF
2020-07-09,13196,VEOF
2020-07-14,13254,VEOF
2020-07-16,13369,VEOF
2020-07-21,13264,VEOF
2020-07-23,13215,VEOF
2020-07-28,12235,VEOF
2020-07-30,12376,VEOF
2020-08-04,12727,VEOF
2020-08-06,13077,VEOF
2020-08-11,13128,VEOF
2020-08-13,13202,VEOF
2020-08-18,13302,VEOF
2020-08-20,13356,VEOF
2020-08-25,13637,VEOF
2020-08-27,13707,VEOF
2020-09-01,13806,VEOF
2020-09-03,13889,VEOF
2020-09-08,13740,VEOF
2020-09-10,13833,VEOF
2020-09-15,13901,VEOF
2020-09-17,13986,VEOF
2020-09-22,14196,VEOF
2020-09-24,14308,VEOF
2020-09-29,14298,VEOF
2020-10-01,14253,VEOF
2020-10-06,14390,VEOF
2020-10-08,14471,VEOF
2020-10-13,14442,VEOF
2020-10-15,14582,VEOF
2020-10-20,14656,VEOF
2020-10-22,14556,VEOF
2020-10-27,14684,VEOF
2020-10-29,14307,VEOF
2020-11-03,14424,VEOF
2020-11-05,14545,VEOF
2020-11-10,14710,VEOF
2020-11-12,14753,VEOF
2020-11-17,14877,VEOF
2020-11-19,15173,VEOF
2020-11-24,15625,VEOF
2020-11-26,15635,VEOF
2020-12-01,15757,VEOF
2020-12-03,15934,VEOF
2020-12-08,16005,VEOF
2020-12-10,16193,VEOF
2020-12-15,16357,VEOF
2020-12-17,16466,VEOF
2020-12-22,16596,VEOF
2020-12-24,16631,VEOF
2020-12-29,16704,VEOF
2020-12-31,16838,VEOF
2021-01-05,17274,VEOF
2021-01-07,17629,VEOF
2021-01-12,18221,VEOF
2021-01-14,18372,VEOF
2021-01-19,18507,VEOF
2021-01-21,17754,VEOF
2021-01-26,18523,VEOF
2021-01-28,17503,VEOF
2021-02-02,16493,VEOF
2021-02-04,17712,VEOF
2021-02-09,17479,VEOF
2021-02-18,18838,VEOF
2021-02-23,19032,VEOF
2021-02-25,18799,VEOF
2021-03-02,19225,VEOF
2021-03-04,19284,VEOF
2021-03-09,18906,VEOF
2021-03-11,18965,VEOF
2021-03-16,19292,VEOF
2021-03-18,19374,VEOF
2021-03-23,19448,VEOF
2021-03-25,18879,VEOF
2021-03-30,19010,VEOF
2021-04-01,19054,VEOF
2021-04-06,19685,VEOF
2021-04-08,19852,VEOF
2021-04-13,20039,VEOF
2021-04-15,19938,VEOF
2021-04-20,20098,VEOF
2021-04-22,20238,VEOF
2021-04-27,19696,VEOF
2021-05-04,20131,VEOF
2021-05-06,20581,VEOF
2021-05-11,20801,VEOF
2021-05-13,21122,VEOF
2021-05-18,20801,VEOF
2021-05-20,21227,VEOF
2021-05-25,21860,VEOF
2021-05-27,22151,VEOF
2021-06-01,22457,VEOF
2021-06-04,22692,VEOF
2021-06-09,22762,VEOF
2021-06-11,22207,VEOF
2021-06-16,22880,VEOF
2021-06-18,22699,VEOF
2021-06-23,23045,VEOF
2021-06-25,23112,VEOF
2021-06-30,23528,VEOF
2021-07-01,23610,VEOF
