date,price,symbol
2018-02-28,20187,VCBFBCF
2018-03-07,20429,VCBFBCF
2018-03-14,20741,VCBFBCF
2018-03-21,20801,VCBFBCF
2018-03-28,20711,VCBFBCF
2018-03-31,20604,VCBFBCF
2018-04-04,20637,VCBFBCF
2018-04-11,20686,VCBFBCF
2018-04-18,20172,VCBFBCF
2018-04-26,19026,VCBFBCF
2018-04-30,18911,VCBFBCF
2018-05-02,18910,VCBFBCF
2018-05-09,19067,VCBFBCF
2018-05-16,19211,VCBFBCF
2018-05-23,18378,VCBFBCF
2018-05-30,18059,VCBFBCF
2018-05-31,18214,VCBFBCF
2018-06-06,18868,VCBFBCF
2018-06-13,18823,VCBFBCF
2018-06-20,18016,VCBFBCF
2018-06-27,18464,VCBFBCF
2018-06-30,18028,VCBFBCF
2018-07-04,17087,VCBFBCF
2018-07-11,17159,VCBFBCF
2018-07-18,17504,VCBFBCF
2018-07-25,17831,VCBFBCF
2018-07-31,18195,VCBFBCF
2018-08-08,17884,VCBFBCF
2018-08-15,18418,VCBFBCF
2018-08-22,18437,VCBFBCF
2018-08-29,18687,VCBFBCF
2018-08-31,18799,VCBFBCF
2018-09-05,18608,VCBFBCF
2018-09-12,18786,VCBFBCF
2018-09-19,19237,VCBFBCF
2018-09-26,19680,VCBFBCF
2018-10-03,19862,VCBFBCF
2018-10-10,19839,VCBFBCF
2018-10-17,19044,VCBFBCF
2018-10-24,18301,VCBFBCF
2018-10-31,17598,VCBFBCF
2018-11-07,18180,VCBFBCF
2018-11-14,17813,VCBFBCF
2018-11-21,18098,VCBFBCF
2018-11-28,18081,VCBFBCF
2018-12-05,18756,VCBFBCF
2018-12-12,18651,VCBFBCF
2018-12-19,18155,VCBFBCF
2018-12-26,17479,VCBFBCF
2018-12-31,17760,VCBFBCF
2019-01-02,17759,VCBFBCF
2019-01-09,17391,VCBFBCF
2019-01-16,17724,VCBFBCF
2019-01-23,17715,VCBFBCF
2019-01-30,17878,VCBFBCF
2019-02-11,17941,VCBFBCF
2019-02-13,18284,VCBFBCF
2019-02-20,18495,VCBFBCF
2019-02-27,18773,VCBFBCF
2019-03-06,18909,VCBFBCF
2019-03-13,19136,VCBFBCF
2019-03-20,19058,VCBFBCF
2019-03-27,18631,VCBFBCF
2019-04-03,18733,VCBFBCF
2019-04-10,18767,VCBFBCF
2019-04-17,18663,VCBFBCF
2019-04-24,18304,VCBFBCF
2019-05-02,18611,VCBFBCF
2019-05-08,18338,VCBFBCF
2019-05-15,18551,VCBFBCF
2019-05-22,18635,VCBFBCF
2019-05-29,18617,VCBFBCF
2019-06-05,17896,VCBFBCF
2019-06-12,18181,VCBFBCF
2019-06-19,17746,VCBFBCF
2019-06-26,17934,VCBFBCF
2019-07-03,18121,VCBFBCF
2019-07-10,18260,VCBFBCF
2019-07-17,18422,VCBFBCF
2019-07-24,18659,VCBFBCF
2019-07-31,18179,VCBFBCF
2019-08-07,17998,VCBFBCF
2019-08-14,18578,VCBFBCF
2019-08-21,18882,VCBFBCF
2019-08-28,18619,VCBFBCF
2019-09-04,18615,VCBFBCF
2019-09-11,18289,VCBFBCF
2019-09-18,18873,VCBFBCF
2019-09-25,18957,VCBFBCF
2019-10-02,19116,VCBFBCF
2019-10-09,18889,VCBFBCF
2019-10-16,19053,VCBFBCF
2019-10-23,18883,VCBFBCF
2019-10-30,19109,VCBFBCF
2019-11-06,19253,VCBFBCF
2019-11-13,19262,VCBFBCF
2019-11-20,19030,VCBFBCF
2019-11-27,18662,VCBFBCF
2019-12-04,18147,VCBFBCF
2019-12-11,18361,VCBFBCF
2019-12-18,18301,VCBFBCF
2019-12-30,18295,VCBFBCF
2020-01-02,18294,VCBFBCF
2020-01-08,18353,VCBFBCF
2020-01-15,18399,VCBFBCF
2020-01-22,18740,VCBFBCF
2020-01-30,18811,VCBFBCF
2020-02-05,17402,VCBFBCF
2020-02-12,17608,VCBFBCF
2020-02-19,17951,VCBFBCF
2020-02-26,17539,VCBFBCF
2020-03-04,17553,VCBFBCF
2020-03-11,16487,VCBFBCF
2020-03-18,14746,VCBFBCF
2020-03-25,13508,VCBFBCF
2020-04-01,13070,VCBFBCF
2020-04-08,14422,VCBFBCF
2020-04-15,14702,VCBFBCF
2020-04-22,14752,VCBFBCF
2020-04-29,15069,VCBFBCF
2020-05-06,15040,VCBFBCF
2020-05-13,15754,VCBFBCF
2020-05-20,15913,VCBFBCF
2020-05-27,16187,VCBFBCF
2020-06-03,16161,VCBFBCF
2020-06-10,16567,VCBFBCF
2020-06-17,16056,VCBFBCF
2020-06-24,16258,VCBFBCF
2020-07-01,15864,VCBFBCF
2020-07-08,16248,VCBFBCF
2020-07-15,16311,VCBFBCF
2020-07-22,16317,VCBFBCF
2020-07-29,15710,VCBFBCF
2020-08-05,15944,VCBFBCF
2020-08-12,16202,VCBFBCF
2020-08-19,16457,VCBFBCF
2020-08-26,16966,VCBFBCF
2020-09-03,17196,VCBFBCF
2020-09-09,17085,VCBFBCF
2020-09-16,17298,VCBFBCF
2020-09-23,17632,VCBFBCF
2020-09-30,17682,VCBFBCF
2020-10-07,18070,VCBFBCF
2020-10-14,18008,VCBFBCF
2020-10-21,18337,VCBFBCF
2020-10-28,18220,VCBFBCF
2020-11-04,18203,VCBFBCF
2020-11-11,18534,VCBFBCF
2020-11-18,19067,VCBFBCF
2020-11-25,19514,VCBFBCF
2020-12-02,19767,VCBFBCF
2020-12-09,20196,VCBFBCF
2020-12-16,20477,VCBFBCF
2020-12-23,20908,VCBFBCF
2020-12-30,21228,VCBFBCF
2020-12-31,21350,VCBFBCF
2021-01-06,22054,VCBFBCF
2021-01-13,23116,VCBFBCF
2021-01-20,21768,VCBFBCF
2021-01-27,22095,VCBFBCF
2021-02-03,20936,VCBFBCF
2021-02-10,21998,VCBFBCF
2021-02-17,21989,VCBFBCF
2021-02-24,23196,VCBFBCF
2021-03-03,23624,VCBFBCF
2021-03-10,23315,VCBFBCF
2021-03-17,23874,VCBFBCF
2021-03-24,23842,VCBFBCF
2021-03-31,23512,VCBFBCF
2021-04-07,24494,VCBFBCF
2021-04-14,24368,VCBFBCF
2021-04-22,24644,VCBFBCF
2021-04-28,23811,VCBFBCF
2021-05-05,24234,VCBFBCF
2021-05-12,24736,VCBFBCF
2021-05-19,24764,VCBFBCF
2021-05-26,26168,VCBFBCF
2021-06-02,27094,VCBFBCF
2021-06-09,26452,VCBFBCF
2021-06-16,27602,VCBFBCF
2021-06-23,28066,VCBFBCF
2021-06-30,28351,VCBFBCF
2021-07-07,27136,VCBFBCF
2021-07-14,26707,VCBFBCF
2021-07-21,26363,VCBFBCF
2021-07-28,26695,VCBFBCF
2021-08-04,27623,VCBFBCF
2021-08-11,28164,VCBFBCF
2021-08-18,28088,VCBFBCF
2021-08-25,26809,VCBFBCF
2021-09-01,27514,VCBFBCF
2021-09-08,27706,VCBFBCF
2021-09-15,27813,VCBFBCF
