date,price,symbol
2020-08-27,20349,ENF
2020-09-03,20491,ENF
2020-09-10,20308,ENF
2020-09-17,20391,ENF
2020-09-24,20707,ENF
2020-10-01,20839,ENF
2020-10-08,20923,ENF
2020-10-15,21018,ENF
2020-10-22,21350,ENF
2020-10-29,20869,ENF
2020-11-05,21124,ENF
2020-11-12,21433,ENF
2020-11-19,21868,ENF
2020-11-26,22095,ENF
2020-12-03,22464,ENF
2020-12-10,22527,ENF
2020-12-17,22764,ENF
2020-12-24,22996,ENF
2021-01-07,24356,ENF
2021-01-14,24974,ENF
2021-01-21,24771,ENF
2021-01-28,23199,ENF
2021-02-04,24514,ENF
2021-02-18,25341,ENF
2021-02-25,25419,ENF
2021-03-04,25468,ENF
2021-03-11,25666,ENF
2021-03-18,26114,ENF
2021-03-25,25367,ENF
2021-04-01,26114,ENF
2021-04-08,26404,ENF
2021-04-15,26435,ENF
2021-04-22,26094,ENF
2021-05-06,26885,ENF
2021-05-13,27278,ENF
2021-05-20,28334,ENF
2021-05-27,28549,ENF
2021-06-03,30021,ENF
2021-06-10,29155,ENF
2021-06-17,29629,ENF
2021-06-24,30018,ENF
2021-07-01,30875,ENF
2021-07-08,30532,ENF
2021-07-15,29491,ENF
2021-07-22,29714,ENF
2021-07-29,29978,ENF
2021-08-05,30821,ENF
2021-08-12,30818,ENF
2021-08-19,31148,ENF
2021-08-26,30243,ENF
2021-09-09,30770,ENF
2021-09-16,30683,ENF
